2023-05-09 23:05,88.97
2023-05-10 2:44,88.9
2023-05-10 12:18,87.72
2023-05-11 0:38,87.78
2023-05-11 12:58,87.55
2023-05-12 11:41,87.88
2023-05-13 1:21,88.11
2023-05-13 10:30,87.71
2023-05-15 15:04,88.03
2023-05-17 0:27,87.78
2023-05-17 12:24,87.33
2023-05-19 13:23,89.3
2023-05-20 11:40,87.79
2023-05-21 13:04,87.83
2023-05-22 15:21,87.11
2023-05-23 13:02,86.84
2023-05-24 10:44,86.72
2023-05-25 13:42,86.32
2023-05-29 13:27,86.59
2023-05-29 16:23,85.86
